order_item_id,order_id,customer_id,product_id,order_date,order_month,order_dayofweek,payment_method,order_status,gender,age,city,signup_date,product_name,category,price,quantity,unit_price,line_total,order_match,product_match,customer_match,merge_valid
459,181,57.0,54,2025-12-03,2025-12,Wednesday,card,completed,M,53.0,인천,2026-01-03,전자기기 상품 054,전자기기,152000.0,4.0,152000.0,608000.0,True,True,True,True
460,182,111.0,94,2026-04-28,2026-04,Tuesday,kakao_pay,completed,M,49.0,부산,2023-09-04,패션 상품 094,패션,85000.0,1.0,85000.0,85000.0,True,True,True,True
461,182,111.0,82,2026-04-28,2026-04,Tuesday,kakao_pay,completed,M,49.0,부산,2023-09-04,패션 상품 082,패션,170000.0,1.0,170000.0,170000.0,True,True,True,True
462,182,111.0,21,2026-04-28,2026-04,Tuesday,kakao_pay,completed,M,49.0,부산,2023-09-04,스포츠 상품 021,스포츠,11000.0,4.0,11000.0,44000.0,True,True,True,True
463,183,98.0,43,2025-08-26,2025-08,Tuesday,card,completed,M,47.0,광주,2025-03-15,식품 상품 043,식품,158000.0,1.0,158000.0,158000.0,True,True,True,True
464,183,98.0,1,2025-08-26,2025-08,Tuesday,card,completed,M,47.0,광주,2025-03-15,도서 상품 001,도서,61000.0,3.0,61000.0,183000.0,True,True,True,True
465,183,98.0,5,2025-08-26,2025-08,Tuesday,card,completed,M,47.0,광주,2025-03-15,스포츠 상품 005,스포츠,73000.0,3.0,73000.0,219000.0,True,True,True,True
466,184,53.0,37,2026-03-12,2026-03,Thursday,kakao_pay,completed,M,41.0,서울,2025-08-20,식품 상품 037,식품,92000.0,4.0,92000.0,368000.0,True,True,True,True
467,184,53.0,49,2026-03-12,2026-03,Thursday,kakao_pay,completed,M,41.0,서울,2025-08-20,식품 상품 049,식품,171000.0,4.0,171000.0,684000.0,True,True,True,True
468,185,65.0,7,2026-04-17,2026-04,Friday,naver_pay,completed,M,62.0,광주,,전자기기 상품 007,전자기기,161000.0,3.0,161000.0,483000.0,True,True,True,True
469,186,150.0,100,2025-12-27,2025-12,Saturday,kakao_pay,completed,F,37.0,수원,2024-03-19,도서 상품 100,도서,34000.0,1.0,34000.0,34000.0,True,True,True,True
470,186,150.0,96,2025-12-27,2025-12,Saturday,kakao_pay,completed,F,37.0,수원,2024-03-19,패션 상품 096,패션,96000.0,3.0,96000.0,288000.0,True,True,True,True
471,187,31.0,34,2026-05-14,2026-05,Thursday,naver_pay,cancelled,F,18.0,대구,2023-12-24,뷰티 상품 034,뷰티,110000.0,5.0,110000.0,550000.0,True,True,True,True
472,187,31.0,71,2026-05-14,2026-05,Thursday,naver_pay,cancelled,F,18.0,대구,2023-12-24,식품 상품 071,식품,188000.0,1.0,188000.0,188000.0,True,True,True,True
473,187,31.0,99,2026-05-14,2026-05,Thursday,naver_pay,cancelled,F,18.0,대구,2023-12-24,뷰티 상품 099,뷰티,9999999.0,3.0,187000.0,561000.0,True,True,True,True
474,188,52.0,29,2025-10-09,2025-10,Thursday,kakao_pay,completed,F,64.0,울산,2026-03-14,생활용품 상품 029,생활용품,31000.0,5.0,31000.0,155000.0,True,True,True,True
475,188,52.0,93,2025-10-09,2025-10,Thursday,kakao_pay,completed,F,64.0,울산,2026-03-14,식품 상품 093,식품,121000.0,2.0,121000.0,242000.0,True,True,True,True
476,188,52.0,14,2025-10-09,2025-10,Thursday,kakao_pay,completed,F,64.0,울산,2026-03-14,식품 상품 014,식품,17000.0,3.0,17000.0,51000.0,True,True,True,True
477,189,36.0,74,2026-01-25,2026-01,Sunday,kakao_pay,refunded,M,32.0,고양,2026-01-30,전자기기 상품 074,전자기기,129000.0,2.0,129000.0,258000.0,True,True,True,True
478,190,95.0,90,2025-10-07,2025-10,Tuesday,card,refunded,M,49.0,인천,2023-10-20,도서 상품 090,도서,85000.0,2.0,85000.0,170000.0,True,True,True,True
479,191,21.0,50,2025-10-13,2025-10,Monday,bank_transfer,completed,M,51.0,인천,2023-08-07,도서 상품 050,도서,103000.0,3.0,103000.0,309000.0,True,True,True,True
480,191,21.0,11,2025-10-13,2025-10,Monday,bank_transfer,completed,M,51.0,인천,2023-08-07,뷰티 상품 011,뷰티,58000.0,2.0,58000.0,116000.0,True,True,True,True
481,191,21.0,9,2025-10-13,2025-10,Monday,bank_transfer,completed,M,51.0,인천,2023-08-07,생활용품 상품 009,생활용품,75000.0,2.0,75000.0,150000.0,True,True,True,True
482,192,143.0,95,2026-06-10,2026-06,Wednesday,naver_pay,refunded,M,33.0,대전,2023-10-01,,,,5.0,82000.0,410000.0,True,False,True,False
483,192,143.0,90,2026-06-10,2026-06,Wednesday,naver_pay,refunded,M,33.0,대전,2023-10-01,도서 상품 090,도서,85000.0,1.0,85000.0,85000.0,True,True,True,True
484,192,143.0,24,2026-06-10,2026-06,Wednesday,naver_pay,refunded,M,33.0,대전,2023-10-01,패션 상품 024,패션,42000.0,3.0,42000.0,126000.0,True,True,True,True
485,192,143.0,56,2026-06-10,2026-06,Wednesday,naver_pay,refunded,M,33.0,대전,2023-10-01,생활용품 상품 056,생활 용품,124000.0,2.0,124000.0,248000.0,True,True,True,True
486,193,131.0,98,2026-04-23,2026-04,Thursday,bank_transfer,completed,M,67.0,대구,2025-11-21,패션 상품 098,패션,32000.0,2.0,32000.0,64000.0,True,True,True,True
487,193,131.0,76,2026-04-23,2026-04,Thursday,bank_transfer,completed,M,67.0,대구,2025-11-21,스포츠 상품 076,스포츠,56000.0,2.0,56000.0,112000.0,True,True,True,True
488,194,84.0,98,2026-01-30,2026-01,Friday,card,cancelled,M,42.0,성남,2025-09-29,패션 상품 098,패션,32000.0,2.0,32000.0,64000.0,True,True,True,True
489,194,84.0,19,2026-01-30,2026-01,Friday,card,cancelled,M,42.0,성남,2025-09-29,도서 상품 019,도서,127000.0,5.0,127000.0,635000.0,True,True,True,True
490,194,84.0,37,2026-01-30,2026-01,Friday,card,cancelled,M,42.0,성남,2025-09-29,식품 상품 037,식품,92000.0,4.0,92000.0,368000.0,True,True,True,True
491,194,84.0,100,2026-01-30,2026-01,Friday,card,cancelled,M,42.0,성남,2025-09-29,도서 상품 100,도서,34000.0,2.0,34000.0,68000.0,True,True,True,True
492,195,9.0,99,2026-04-03,2026-04,Friday,naver_pay,refunded,M,65.0,울산,2025-01-13,뷰티 상품 099,뷰티,9999999.0,5.0,187000.0,935000.0,True,True,True,True
493,195,9.0,1,2026-04-03,2026-04,Friday,naver_pay,refunded,M,65.0,울산,2025-01-13,도서 상품 001,도서,61000.0,3.0,61000.0,183000.0,True,True,True,True
494,196,7.0,59,2026-08-10,2026-08,Monday,naver_pay,completed,M,31.0,서울,2023-11-13,스포츠 상품 059,스포츠,5000.0,4.0,5000.0,20000.0,True,True,True,True
495,196,7.0,84,2026-08-10,2026-08,Monday,naver_pay,completed,M,31.0,서울,2023-11-13,식품 상품 084,식품,42000.0,1.0,42000.0,42000.0,True,True,True,True
496,196,7.0,73,2026-08-10,2026-08,Monday,naver_pay,completed,M,31.0,서울,2023-11-13,,,,2.0,156000.0,312000.0,True,False,True,False
497,197,5.0,83,2026-05-30,2026-05,Saturday,card,cancelled,M,26.0,광주,2024-02-10,도서 상품 083,도서,74000.0,1.0,74000.0,74000.0,True,True,True,True
498,197,5.0,64,2026-05-30,2026-05,Saturday,card,cancelled,M,26.0,광주,2024-02-10,뷰티 상품 064,뷰티,149000.0,4.0,149000.0,596000.0,True,True,True,True
499,197,5.0,52,2026-05-30,2026-05,Saturday,card,cancelled,M,26.0,광주,2024-02-10,생활용품 상품 052,생활용품,88000.0,2.0,88000.0,176000.0,True,True,True,True
500,197,5.0,45,2026-05-30,2026-05,Saturday,card,cancelled,M,26.0,광주,2024-02-10,전자기기 상품 045,전자기기,97000.0,5.0,97000.0,485000.0,True,True,True,True
501,198,65.0,51,2025-07-24,2025-07,Thursday,naver_pay,completed,M,62.0,광주,,패션 상품 051,패션,183000.0,1.0,183000.0,183000.0,True,True,True,True
502,199,61.0,81,2025-09-28,2025-09,Sunday,bank_transfer,completed,M,58.0,고양,2025-07-19,도서 상품 081,도서,79000.0,2.0,79000.0,158000.0,True,True,True,True
503,199,61.0,91,2025-09-28,2025-09,Sunday,bank_transfer,completed,M,58.0,고양,2025-07-19,전자기기 상품 091,전자기기,125000.0,4.0,125000.0,500000.0,True,True,True,True
504,199,61.0,73,2025-09-28,2025-09,Sunday,bank_transfer,completed,M,58.0,고양,2025-07-19,,,,5.0,156000.0,780000.0,True,False,True,False
505,199,61.0,68,2025-09-28,2025-09,Sunday,bank_transfer,completed,M,58.0,고양,2025-07-19,전자기기 상품 068,전자기기,149000.0,3.0,149000.0,447000.0,True,True,True,True
506,200,77.0,26,2025-10-11,2025-10,Saturday,naver_pay,cancelled,M,28.0,서울,2026-05-06,뷰티 상품 026,뷰티,79000.0,5.0,79000.0,395000.0,True,True,True,True
507,200,77.0,7,2025-10-11,2025-10,Saturday,naver_pay,cancelled,M,28.0,서울,2026-05-06,전자기기 상품 007,전자기기,161000.0,5.0,161000.0,805000.0,True,True,True,True
508,200,77.0,4,2025-10-11,2025-10,Saturday,naver_pay,cancelled,M,28.0,서울,2026-05-06,패션 상품 004,패션,33000.0,2.0,33000.0,66000.0,True,True,True,True
509,200,77.0,56,2025-10-11,2025-10,Saturday,naver_pay,cancelled,M,28.0,서울,2026-05-06,생활용품 상품 056,생활 용품,124000.0,3.0,124000.0,372000.0,True,True,True,True
510,201,127.0,32,2025-09-08,2025-09,Monday,naver_pay,refunded,F,49.0,부산,2025-11-10,식품 상품 032,식품,140000.0,5.0,140000.0,700000.0,True,True,True,True
512,201,127.0,13,2025-09-08,2025-09,Monday,naver_pay,refunded,F,49.0,부산,2025-11-10,스포츠 상품 013,스포츠,18000.0,4.0,18000.0,72000.0,True,True,True,True
513,201,127.0,96,2025-09-08,2025-09,Monday,naver_pay,refunded,F,49.0,부산,2025-11-10,패션 상품 096,패션,96000.0,2.0,96000.0,192000.0,True,True,True,True
514,202,108.0,37,2026-03-11,2026-03,Wednesday,bank_transfer,completed,M,56.0,대전,2024-07-20,식품 상품 037,식품,92000.0,2.0,92000.0,184000.0,True,True,True,True
515,203,60.0,44,2025-10-17,2025-10,Friday,naver_pay,cancelled,M,26.0,부산,2026-04-08,스포츠 상품 044,생활용품,29000.0,5.0,29000.0,145000.0,True,True,True,True
516,203,60.0,46,2025-10-17,2025-10,Friday,naver_pay,cancelled,M,26.0,부산,2026-04-08,생활용품 상품 046,생활용품,87000.0,5.0,87000.0,435000.0,True,True,True,True
517,204,115.0,54,2026-08-11,2026-08,Tuesday,card,completed,F,47.0,수원,2025-12-24,전자기기 상품 054,전자기기,152000.0,3.0,152000.0,456000.0,True,True,True,True
518,204,115.0,42,2026-08-11,2026-08,Tuesday,card,completed,F,47.0,수원,2025-12-24,뷰티 상품 042,뷰티,71000.0,2.0,71000.0,142000.0,True,True,True,True
519,204,115.0,31,2026-08-11,2026-08,Tuesday,card,completed,F,47.0,수원,2025-12-24,패션 상품 031,패션,155000.0,5.0,155000.0,775000.0,True,True,True,True
520,205,10.0,86,2025-09-10,2025-09,Wednesday,kakao_pay,cancelled,F,25.0,성남,2023-08-22,전자기기 상품 086,전자기기,145000.0,3.0,145000.0,435000.0,True,True,True,True
521,205,10.0,25,2025-09-10,2025-09,Wednesday,kakao_pay,cancelled,F,25.0,성남,2023-08-22,생활용품 상품 025,생활용품,52000.0,1.0,52000.0,52000.0,True,True,True,True
522,205,10.0,100,2025-09-10,2025-09,Wednesday,kakao_pay,cancelled,F,25.0,성남,2023-08-22,도서 상품 100,도서,34000.0,2.0,34000.0,68000.0,True,True,True,True
523,205,10.0,21,2025-09-10,2025-09,Wednesday,kakao_pay,cancelled,F,25.0,성남,2023-08-22,스포츠 상품 021,스포츠,11000.0,3.0,11000.0,33000.0,True,True,True,True
524,206,25.0,11,2026-06-29,2026-06,Monday,bank_transfer,completed,F,35.0,울산,2025-12-11,뷰티 상품 011,뷰티,58000.0,1.0,58000.0,58000.0,True,True,True,True
525,207,15.0,43,2026-08-30,2026-08,Sunday,kakao_pay,refunded,M,61.0,광주,2025-05-18,식품 상품 043,식품,158000.0,2.0,158000.0,316000.0,True,True,True,True
526,207,15.0,12,2026-08-30,2026-08,Sunday,kakao_pay,refunded,M,61.0,광주,2025-05-18,스포츠 상품 012,스포츠,91000.0,5.0,91000.0,455000.0,True,True,True,True
527,207,15.0,58,2026-08-30,2026-08,Sunday,kakao_pay,refunded,M,61.0,광주,2025-05-18,식품 상품 058,식품,55000.0,3.0,55000.0,165000.0,True,True,True,True
528,208,111.0,66,2026-04-06,2026-04,Monday,naver_pay,completed,M,49.0,부산,2023-09-04,생활용품 상품 066,생활용품,41000.0,2.0,41000.0,82000.0,True,True,True,True
529,209,61.0,22,2026-05-06,2026-05,Wednesday,kakao_pay,cancelled,M,58.0,고양,2025-07-19,식품 상품 022,식품,181000.0,3.0,181000.0,543000.0,True,True,True,True
530,210,65.0,7,2026-02-15,2026-02,Sunday,card,completed,M,62.0,광주,,전자기기 상품 007,전자기기,161000.0,1.0,161000.0,161000.0,True,True,True,True
531,210,65.0,56,2026-02-15,2026-02,Sunday,card,completed,M,62.0,광주,,생활용품 상품 056,생활 용품,124000.0,1.0,124000.0,124000.0,True,True,True,True
532,210,65.0,94,2026-02-15,2026-02,Sunday,card,completed,M,62.0,광주,,패션 상품 094,패션,85000.0,4.0,85000.0,340000.0,True,True,True,True
533,211,38.0,34,2026-06-22,2026-06,Monday,kakao_pay,completed,M,62.0,성남,2025-04-09,뷰티 상품 034,뷰티,110000.0,2.0,110000.0,220000.0,True,True,True,True
534,211,38.0,26,2026-06-22,2026-06,Monday,kakao_pay,completed,M,62.0,성남,2025-04-09,뷰티 상품 026,뷰티,79000.0,3.0,79000.0,237000.0,True,True,True,True
535,211,38.0,77,2026-06-22,2026-06,Monday,kakao_pay,completed,M,62.0,성남,2025-04-09,패션 상품 077,패션,111000.0,2.0,111000.0,222000.0,True,True,True,True
536,211,38.0,52,2026-06-22,2026-06,Monday,kakao_pay,completed,M,62.0,성남,2025-04-09,생활용품 상품 052,생활용품,88000.0,2.0,88000.0,176000.0,True,True,True,True
537,212,27.0,93,2025-12-11,2025-12,Thursday,bank_transfer,completed,F,45.0,부산,2025-11-06,식품 상품 093,식품,121000.0,2.0,121000.0,242000.0,True,True,True,True
538,212,27.0,3,2025-12-11,2025-12,Thursday,bank_transfer,completed,F,45.0,부산,2025-11-06,뷰티 상품 003,전자기기,48000.0,4.0,48000.0,192000.0,True,True,True,True
539,212,27.0,63,2025-12-11,2025-12,Thursday,bank_transfer,completed,F,45.0,부산,2025-11-06,스포츠 상품 063,스포츠,141000.0,2.0,141000.0,282000.0,True,True,True,True
540,213,65.0,15,2025-08-28,2025-08,Thursday,kakao_pay,completed,M,62.0,광주,,패션 상품 015,패션,75000.0,3.0,75000.0,225000.0,True,True,True,True
541,213,65.0,25,2025-08-28,2025-08,Thursday,kakao_pay,completed,M,62.0,광주,,생활용품 상품 025,생활용품,52000.0,4.0,52000.0,208000.0,True,True,True,True
542,214,62.0,47,,,,naver_pay,completed,F,62.0,울산,2026-05-28,뷰티 상품 047,뷰티,188000.0,1.0,188000.0,188000.0,True,True,True,True
543,214,62.0,91,,,,naver_pay,completed,F,62.0,울산,2026-05-28,전자기기 상품 091,전자기기,125000.0,4.0,125000.0,500000.0,True,True,True,True
544,214,62.0,83,,,,naver_pay,completed,F,62.0,울산,2026-05-28,도서 상품 083,도서,74000.0,3.0,74000.0,222000.0,True,True,True,True
545,214,62.0,84,,,,naver_pay,completed,F,62.0,울산,2026-05-28,식품 상품 084,식품,42000.0,3.0,42000.0,126000.0,True,True,True,True
546,215,60.0,84,2026-06-12,2026-06,Friday,card,completed,M,26.0,부산,2026-04-08,식품 상품 084,식품,42000.0,1.0,42000.0,42000.0,True,True,True,True
547,215,60.0,48,2026-06-12,2026-06,Friday,card,completed,M,26.0,부산,2026-04-08,,,,1.0,25000.0,25000.0,True,False,True,False
548,215,60.0,38,2026-06-12,2026-06,Friday,card,completed,M,26.0,부산,2026-04-08,뷰티 상품 038,뷰티,25000.0,5.0,25000.0,125000.0,True,True,True,True
549,216,137.0,2,2026-02-11,2026-02,Wednesday,bank_transfer,completed,F,33.0,서울,2026-02-06,전자기기 상품 002,전자기기,154000.0,2.0,154000.0,308000.0,True,True,True,True
550,217,98.0,36,2025-11-29,2025-11,Saturday,kakao_pay,cancelled,M,47.0,광주,2025-03-15,뷰티 상품 036,뷰티,193000.0,1.0,193000.0,193000.0,True,True,True,True
551,217,98.0,67,2025-11-29,2025-11,Saturday,kakao_pay,cancelled,M,47.0,광주,2025-03-15,도서 상품 067,도서,145000.0,1.0,145000.0,145000.0,True,True,True,True
552,218,83.0,76,2026-01-13,2026-01,Tuesday,card,refunded,F,43.0,서울,2025-11-02,스포츠 상품 076,스포츠,56000.0,2.0,56000.0,112000.0,True,True,True,True
553,218,83.0,44,2026-01-13,2026-01,Tuesday,card,refunded,F,43.0,서울,2025-11-02,스포츠 상품 044,생활용품,29000.0,4.0,29000.0,116000.0,True,True,True,True
554,218,83.0,88,2026-01-13,2026-01,Tuesday,card,refunded,F,43.0,서울,2025-11-02,식품 상품 088,식품,176000.0,1.0,176000.0,176000.0,True,True,True,True
555,218,83.0,18,2026-01-13,2026-01,Tuesday,card,refunded,F,43.0,서울,2025-11-02,,,,3.0,140000.0,420000.0,True,False,True,False
556,219,133.0,62,2025-12-03,2025-12,Wednesday,card,cancelled,F,20.0,광주,2024-04-23,전자기기 상품 062,전자기기,82000.0,3.0,82000.0,246000.0,True,True,True,True
557,220,150.0,29,2026-06-19,2026-06,Friday,bank_transfer,refunded,F,37.0,수원,2024-03-19,생활용품 상품 029,생활용품,31000.0,1.0,31000.0,31000.0,True,True,True,True
558,221,117.0,15,2026-06-10,2026-06,Wednesday,card,cancelled,M,21.0,인천,2023-09-08,패션 상품 015,패션,75000.0,4.0,75000.0,300000.0,True,True,True,True
559,221,117.0,89,2026-06-10,2026-06,Wednesday,card,cancelled,M,21.0,인천,2023-09-08,전자기기 상품 089,전자기기,178000.0,3.0,178000.0,534000.0,True,True,True,True
560,221,117.0,43,2026-06-10,2026-06,Wednesday,card,cancelled,M,21.0,인천,2023-09-08,식품 상품 043,식품,158000.0,5.0,158000.0,790000.0,True,True,True,True
561,222,93.0,42,2025-08-27,2025-08,Wednesday,card,completed,M,18.0,울산,2025-01-26,뷰티 상품 042,뷰티,71000.0,2.0,71000.0,142000.0,True,True,True,True
562,222,93.0,53,2025-08-27,2025-08,Wednesday,card,completed,M,18.0,울산,2025-01-26,전자기기 상품 053,전자기기,105000.0,3.0,105000.0,315000.0,True,True,True,True
563,222,93.0,99,2025-08-27,2025-08,Wednesday,card,completed,M,18.0,울산,2025-01-26,뷰티 상품 099,뷰티,9999999.0,2.0,187000.0,374000.0,True,True,True,True
564,222,93.0,98,2025-08-27,2025-08,Wednesday,card,completed,M,18.0,울산,2025-01-26,패션 상품 098,패션,32000.0,1.0,32000.0,32000.0,True,True,True,True
565,223,150.0,81,2026-04-30,2026-04,Thursday,bank_transfer,refunded,F,37.0,수원,2024-03-19,도서 상품 081,도서,79000.0,2.0,79000.0,158000.0,True,True,True,True
566,224,108.0,45,2025-12-25,2025-12,Thursday,naver_pay,cancelled,M,56.0,대전,2024-07-20,전자기기 상품 045,전자기기,97000.0,5.0,97000.0,485000.0,True,True,True,True
567,225,104.0,11,2026-08-28,2026-08,Friday,bank_transfer,completed,F,38.0,서울,2025-08-31,뷰티 상품 011,뷰티,58000.0,5.0,58000.0,290000.0,True,True,True,True
568,225,104.0,70,2026-08-28,2026-08,Friday,bank_transfer,completed,F,38.0,서울,2025-08-31,도서 상품 070,패션,168000.0,5.0,168000.0,840000.0,True,True,True,True
569,225,104.0,97,2026-08-28,2026-08,Friday,bank_transfer,completed,F,38.0,서울,2025-08-31,패션 상품 097,패션,187000.0,4.0,187000.0,748000.0,True,True,True,True
570,226,108.0,85,2026-04-26,2026-04,Sunday,kakao_pay,refunded,M,56.0,대전,2024-07-20,전자기기 상품 085,전자기기,38000.0,5.0,38000.0,190000.0,True,True,True,True
571,226,108.0,40,2026-04-26,2026-04,Sunday,kakao_pay,refunded,M,56.0,대전,2024-07-20,도서 상품 040,도서,182000.0,1.0,182000.0,182000.0,True,True,True,True
572,226,108.0,73,2026-04-26,2026-04,Sunday,kakao_pay,refunded,M,56.0,대전,2024-07-20,,,,3.0,156000.0,468000.0,True,False,True,False
573,227,124.0,69,2026-01-09,2026-01,Friday,card,refunded,F,26.0,대구,2025-01-07,식품 상품 069,식품,11000.0,2.0,11000.0,22000.0,True,True,True,True
574,228,22.0,54,2026-06-22,2026-06,Monday,bank_transfer,completed,F,28.0,부산,2024-06-28,전자기기 상품 054,전자기기,152000.0,5.0,152000.0,760000.0,True,True,True,True
575,228,22.0,18,2026-06-22,2026-06,Monday,bank_transfer,completed,F,28.0,부산,2024-06-28,,,,2.0,140000.0,280000.0,True,False,True,False
576,228,22.0,15,2026-06-22,2026-06,Monday,bank_transfer,completed,F,28.0,부산,2024-06-28,패션 상품 015,패션,75000.0,5.0,75000.0,375000.0,True,True,True,True
577,228,22.0,69,2026-06-22,2026-06,Monday,bank_transfer,completed,F,28.0,부산,2024-06-28,식품 상품 069,식품,11000.0,1.0,11000.0,11000.0,True,True,True,True
578,229,58.0,98,2025-08-27,2025-08,Wednesday,kakao_pay,cancelled,M,33.0,서울,2026-01-26,패션 상품 098,패션,32000.0,4.0,32000.0,128000.0,True,True,True,True
580,229,58.0,45,2025-08-27,2025-08,Wednesday,kakao_pay,cancelled,M,33.0,서울,2026-01-26,전자기기 상품 045,전자기기,97000.0,5.0,97000.0,485000.0,True,True,True,True
581,229,58.0,56,2025-08-27,2025-08,Wednesday,kakao_pay,cancelled,M,33.0,서울,2026-01-26,생활용품 상품 056,생활 용품,124000.0,5.0,124000.0,620000.0,True,True,True,True
582,230,92.0,14,2026-03-12,2026-03,Thursday,bank_transfer,completed,F,25.0,광주,2025-01-04,식품 상품 014,식품,17000.0,5.0,17000.0,85000.0,True,True,True,True
583,230,92.0,65,2026-03-12,2026-03,Thursday,bank_transfer,completed,F,25.0,광주,2025-01-04,식품 상품 065,식품,193000.0,3.0,193000.0,579000.0,True,True,True,True
584,231,134.0,52,2026-06-24,2026-06,Wednesday,kakao_pay,cancelled,M,56.0,대전,2025-06-09,생활용품 상품 052,생활용품,88000.0,1.0,88000.0,88000.0,True,True,True,True
585,231,134.0,59,2026-06-24,2026-06,Wednesday,kakao_pay,cancelled,M,56.0,대전,2025-06-09,스포츠 상품 059,스포츠,5000.0,1.0,5000.0,5000.0,True,True,True,True
586,231,134.0,48,2026-06-24,2026-06,Wednesday,kakao_pay,cancelled,M,56.0,대전,2025-06-09,,,,2.0,25000.0,50000.0,True,False,True,False
587,231,134.0,44,2026-06-24,2026-06,Wednesday,kakao_pay,cancelled,M,56.0,대전,2025-06-09,스포츠 상품 044,생활용품,29000.0,3.0,29000.0,87000.0,True,True,True,True
588,232,20.0,68,2026-08-11,2026-08,Tuesday,kakao_pay,completed,F,30.0,성남,2025-12-30,전자기기 상품 068,전자기기,149000.0,4.0,149000.0,596000.0,True,True,True,True
589,232,20.0,39,2026-08-11,2026-08,Tuesday,kakao_pay,completed,F,30.0,성남,2025-12-30,뷰티 상품 039,뷰티,172000.0,4.0,172000.0,688000.0,True,True,True,True
590,233,144.0,23,2026-07-27,2026-07,Monday,naver_pay,completed,F,90.0,인천,2024-03-13,패션 상품 023,패션,197000.0,2.0,197000.0,394000.0,True,True,True,True
591,233,144.0,22,2026-07-27,2026-07,Monday,naver_pay,completed,F,90.0,인천,2024-03-13,식품 상품 022,식품,181000.0,5.0,181000.0,905000.0,True,True,True,True
592,233,144.0,35,2026-07-27,2026-07,Monday,naver_pay,completed,F,90.0,인천,2024-03-13,스포츠 상품 035,스포츠,53000.0,1.0,53000.0,53000.0,True,True,True,True
593,234,38.0,75,2026-01-10,2026-01,Saturday,bank_transfer,completed,M,62.0,성남,2025-04-09,스포츠 상품 075,스포츠,183000.0,5.0,183000.0,915000.0,True,True,True,True
594,234,38.0,27,2026-01-10,2026-01,Saturday,bank_transfer,completed,M,62.0,성남,2025-04-09,뷰티 상품 027,전자 기기,21000.0,5.0,21000.0,105000.0,True,True,True,True
595,234,38.0,17,2026-01-10,2026-01,Saturday,bank_transfer,completed,M,62.0,성남,2025-04-09,생활용품 상품 017,생활용품,76000.0,5.0,76000.0,380000.0,True,True,True,True
596,235,7.0,96,2026-08-26,2026-08,Wednesday,kakao_pay,completed,M,31.0,서울,2023-11-13,패션 상품 096,패션,96000.0,4.0,96000.0,384000.0,True,True,True,True
597,235,7.0,68,2026-08-26,2026-08,Wednesday,kakao_pay,completed,M,31.0,서울,2023-11-13,전자기기 상품 068,전자기기,149000.0,1.0,149000.0,149000.0,True,True,True,True
598,235,7.0,61,2026-08-26,2026-08,Wednesday,kakao_pay,completed,M,31.0,서울,2023-11-13,패션 상품 061,패션,28000.0,5.0,28000.0,140000.0,True,True,True,True
599,235,7.0,56,2026-08-26,2026-08,Wednesday,kakao_pay,completed,M,31.0,서울,2023-11-13,생활용품 상품 056,생활 용품,124000.0,5.0,124000.0,620000.0,True,True,True,True
600,236,15.0,37,2026-05-04,2026-05,Monday,card,cancelled,M,61.0,광주,2025-05-18,식품 상품 037,식품,92000.0,3.0,92000.0,276000.0,True,True,True,True
601,236,15.0,43,2026-05-04,2026-05,Monday,card,cancelled,M,61.0,광주,2025-05-18,식품 상품 043,식품,158000.0,1.0,158000.0,158000.0,True,True,True,True
602,236,15.0,35,2026-05-04,2026-05,Monday,card,cancelled,M,61.0,광주,2025-05-18,스포츠 상품 035,스포츠,53000.0,3.0,53000.0,159000.0,True,True,True,True
603,236,15.0,23,2026-05-04,2026-05,Monday,card,cancelled,M,61.0,광주,2025-05-18,패션 상품 023,패션,197000.0,4.0,197000.0,788000.0,True,True,True,True
604,237,2.0,40,2025-09-23,2025-09,Tuesday,bank_transfer,cancelled,M,63.0,대구,2023-09-20,도서 상품 040,도서,182000.0,4.0,182000.0,728000.0,True,True,True,True
605,238,138.0,51,2025-07-15,2025-07,Tuesday,card,completed,F,58.0,서울,2023-12-02,패션 상품 051,패션,183000.0,5.0,183000.0,915000.0,True,True,True,True
606,239,119.0,100,2026-02-08,2026-02,Sunday,bank_transfer,completed,M,20.0,인천,2024-01-26,도서 상품 100,도서,34000.0,2.0,34000.0,68000.0,True,True,True,True
607,240,67.0,43,2026-01-24,2026-01,Saturday,naver_pay,cancelled,F,21.0,울산,2026-05-06,식품 상품 043,식품,158000.0,2.0,158000.0,316000.0,True,True,True,True
608,240,67.0,76,2026-01-24,2026-01,Saturday,naver_pay,cancelled,F,21.0,울산,2026-05-06,스포츠 상품 076,스포츠,56000.0,3.0,56000.0,168000.0,True,True,True,True
609,241,133.0,19,2025-10-22,2025-10,Wednesday,kakao_pay,refunded,F,20.0,광주,2024-04-23,도서 상품 019,도서,127000.0,1.0,127000.0,127000.0,True,True,True,True
610,241,133.0,9,2025-10-22,2025-10,Wednesday,kakao_pay,refunded,F,20.0,광주,2024-04-23,생활용품 상품 009,생활용품,75000.0,2.0,75000.0,150000.0,True,True,True,True
611,241,133.0,88,2025-10-22,2025-10,Wednesday,kakao_pay,refunded,F,20.0,광주,2024-04-23,식품 상품 088,식품,176000.0,1.0,176000.0,176000.0,True,True,True,True
613,242,52.0,46,2026-05-16,2026-05,Saturday,kakao_pay,cancelled,F,64.0,울산,2026-03-14,생활용품 상품 046,생활용품,87000.0,5.0,87000.0,435000.0,True,True,True,True
